,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0005084514617919922,0.0004389726361842391,0.0003251552581787109,0.00015730932286997862,0.1,linear,"{'C': 0.1, 'kernel': 'linear'}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.9733333333333334,0.01333333333333333,3
1,0.0003900051116943359,1.595617119928226e-05,0.0003195762634277344,5.786453788441618e-06,0.1,rbf,"{'C': 0.1, 'kernel': 'rbf'}",0.9,0.9333333333333333,0.9,0.9666666666666667,0.9,0.9200000000000002,0.02666666666666666,6
2,0.00025095939636230467,1.043674436583721e-05,0.0002208232879638672,1.9451215795870915e-06,1.0,linear,"{'C': 1, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
3,0.00031871795654296874,4.129376752690401e-05,0.00029482841491699217,3.648087858258499e-05,1.0,rbf,"{'C': 1, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333,1.0,0.9666666666666666,0.02108185106778919,5
4,0.0002617835998535156,1.2028211408373589e-05,0.00022344589233398439,3.080678044359797e-06,10.0,linear,"{'C': 10, 'kernel': 'linear'}",1.0,1.0,0.9,0.9666666666666667,1.0,0.9733333333333334,0.038873012632301994,3
5,0.0002589702606201172,6.76100611677784e-06,0.00024356842041015626,7.3772734092001785e-06,10.0,rbf,"{'C': 10, 'kernel': 'rbf'}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
