,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0007403373718261718,0.0008681183998334868,0.00037703514099121096,0.00022446597559927365,0.1,linear,"{'C': 0.1, 'kernel': 'linear'}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.9733333333333334,0.01333333333333333,3
1,0.0004497528076171875,0.00010119778750786171,0.0003887653350830078,6.868914984775941e-05,0.1,rbf,"{'C': 0.1, 'kernel': 'rbf'}",0.9,0.9333333333333333,0.9,0.9666666666666667,0.9,0.9200000000000002,0.02666666666666666,6
2,0.0002841472625732422,2.000069004195345e-05,0.0002445220947265625,1.1682607689277016e-05,1.0,linear,"{'C': 1, 'kernel': 'linear'}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
3,0.0002899169921875,9.902841320483025e-06,0.0002808094024658203,7.573158911167839e-06,1.0,rbf,"{'C': 1, 'kernel': 'rbf'}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333,1.0,0.9666666666666666,0.02108185106778919,5
4,0.0002573490142822266,1.750167765130259e-05,0.00023217201232910155,1.638364180540313e-05,10.0,linear,"{'C': 10, 'kernel': 'linear'}",1.0,1.0,0.9,0.9666666666666667,1.0,0.9733333333333334,0.038873012632301994,3
5,0.0002621650695800781,1.1324857410603873e-05,0.00024366378784179688,3.923416601319163e-06,10.0,rbf,"{'C': 10, 'kernel': 'rbf'}",0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,1.0,0.9800000000000001,0.016329931618554516,1
